"","account_id","district_id","frequency","account_age"
"2282",3661,50,"monthly issuance",21
"2283",2686,26,"monthly issuance",21
"2284",2944,22,"monthly issuance",21
"2285",4994,1,"weekly issuance",21
"2286",3949,54,"monthly issuance",21
"2287",332,36,"monthly issuance",21
"2288",69,64,"monthly issuance",21
"2289",3673,30,"monthly issuance",21
"2290",5267,4,"monthly issuance",21
"2291",3170,1,"monthly issuance",21
"2292",1632,18,"weekly issuance",21
"2293",2143,1,"monthly issuance",21
"2294",1227,69,"monthly issuance",21
"2295",204,67,"monthly issuance",21
"2296",1093,54,"monthly issuance",21
"2297",1486,63,"monthly issuance",21
"2298",4253,43,"monthly issuance",21
"2299",1196,29,"monthly issuance",21
"2300",3442,4,"monthly issuance",21
"2301",9051,5,"weekly issuance",21
"2302",3373,27,"monthly issuance",21
"2303",1036,11,"monthly issuance",21
"2304",3727,66,"monthly issuance",21
"2305",2844,43,"monthly issuance",21
"2306",10297,14,"monthly issuance",21
"2307",3755,64,"monthly issuance",21
"2308",1298,7,"monthly issuance",21
"2309",1139,34,"issuance after transaction",21
"2310",660,68,"monthly issuance",21
"2311",335,74,"monthly issuance",21
"2312",412,74,"monthly issuance",21
"2313",2863,14,"monthly issuance",21
"2314",2274,66,"monthly issuance",21
"2315",2522,36,"monthly issuance",21
"2316",4981,54,"monthly issuance",21
"2317",771,22,"monthly issuance",21
"2318",3832,45,"monthly issuance",21
"2319",1508,69,"monthly issuance",21
"2320",3784,25,"monthly issuance",21
"2321",9645,38,"monthly issuance",21
"2322",3947,76,"monthly issuance",21
"2323",2416,5,"monthly issuance",21
"2324",2243,25,"monthly issuance",21
"2325",3993,54,"monthly issuance",21
"2326",2225,15,"monthly issuance",21
"2327",1759,39,"monthly issuance",21
"2328",2207,35,"monthly issuance",21
"2329",3803,61,"monthly issuance",21
"2330",2754,57,"weekly issuance",21
"2331",3009,1,"monthly issuance",21
"2332",314,15,"issuance after transaction",21
"2333",554,26,"monthly issuance",21
"2334",2217,73,"monthly issuance",21
"2335",262,75,"monthly issuance",21
"2336",2214,45,"monthly issuance",21
"2337",976,77,"monthly issuance",21
"2338",1439,11,"monthly issuance",21
"2339",417,73,"monthly issuance",21
"2340",3084,59,"weekly issuance",21
"2341",4204,21,"monthly issuance",21
"2342",9504,9,"monthly issuance",21
"2343",414,1,"monthly issuance",21
"2344",4424,48,"monthly issuance",21
"2345",3389,13,"monthly issuance",21
"2346",2106,1,"monthly issuance",21
"2347",355,62,"weekly issuance",21
"2348",2702,74,"monthly issuance",21
"2349",11054,59,"weekly issuance",21
"2350",10558,40,"monthly issuance",21
"2351",1859,50,"monthly issuance",21
"2352",2109,34,"monthly issuance",21
"2353",6512,34,"weekly issuance",21
"2354",1963,42,"monthly issuance",21
"2355",1977,41,"monthly issuance",21
"2356",5181,75,"monthly issuance",21
"2357",1791,1,"monthly issuance",21
"2358",2635,27,"monthly issuance",21
"2359",1623,1,"monthly issuance",21
"2360",4293,64,"issuance after transaction",21
"2361",4851,52,"monthly issuance",21
"2362",2774,42,"monthly issuance",21
"2363",2469,11,"monthly issuance",21
"2364",3931,28,"monthly issuance",21
"2365",2348,65,"monthly issuance",21
"2366",218,68,"monthly issuance",21
"2367",804,64,"monthly issuance",21
"2368",923,13,"monthly issuance",21
"2369",1744,76,"monthly issuance",21
"2370",2890,69,"monthly issuance",21
"2371",1233,31,"monthly issuance",21
"2372",2719,10,"monthly issuance",21
"2373",516,6,"monthly issuance",21
"2374",2551,5,"monthly issuance",21
"2375",2499,2,"monthly issuance",21
"2376",2893,39,"monthly issuance",21
"2377",1922,60,"monthly issuance",21
"2378",264,15,"monthly issuance",21
"2379",3890,50,"monthly issuance",21
"2380",6686,61,"monthly issuance",21
"2381",3519,52,"monthly issuance",21
"2382",3597,1,"issuance after transaction",21
"2383",1611,69,"monthly issuance",21
"2384",2230,7,"monthly issuance",21
"2385",3933,61,"monthly issuance",21
"2386",2212,33,"monthly issuance",21
"2387",1964,25,"monthly issuance",21
"2388",4999,1,"monthly issuance",21
"2389",8680,17,"monthly issuance",21
"2390",1612,66,"monthly issuance",21
"2391",2390,1,"monthly issuance",21
"2392",2600,1,"monthly issuance",21
"2393",1737,77,"monthly issuance",21
"2394",2993,1,"weekly issuance",21
"2395",2753,26,"monthly issuance",21
"2396",2409,76,"monthly issuance",21
"2397",949,58,"monthly issuance",21
"2398",3468,32,"monthly issuance",21
"2399",3979,37,"monthly issuance",21
"2400",296,49,"monthly issuance",21
"2401",1836,42,"monthly issuance",21
"2402",1111,5,"monthly issuance",21
"2403",3680,27,"monthly issuance",21
"2404",1916,72,"monthly issuance",21
"2405",2473,14,"monthly issuance",21
"2406",390,44,"monthly issuance",21
"2407",3439,16,"monthly issuance",21
"2408",7594,16,"monthly issuance",21
"2409",3578,1,"monthly issuance",21
"2410",2226,2,"monthly issuance",21
"2411",466,71,"monthly issuance",21
"2412",3335,35,"monthly issuance",21
"2413",620,26,"monthly issuance",21
"2414",2074,12,"monthly issuance",21
"2415",1380,53,"monthly issuance",21
"2416",2304,49,"monthly issuance",21
"2417",3754,37,"weekly issuance",21
"2418",1102,70,"monthly issuance",21
"2419",55,20,"monthly issuance",21
"2420",2403,25,"monthly issuance",21
"2421",1732,51,"monthly issuance",21
"2422",3721,22,"monthly issuance",21
"2423",184,77,"monthly issuance",21
"2424",691,24,"monthly issuance",21
"2425",10233,27,"monthly issuance",21
"2426",3358,44,"monthly issuance",21
"2427",4,12,"monthly issuance",21
"2428",3151,6,"monthly issuance",21
"2429",2017,54,"monthly issuance",21
"2430",2804,53,"monthly issuance",21
"2431",1310,1,"monthly issuance",21
"2432",3016,26,"monthly issuance",21
"2433",827,36,"monthly issuance",21
"2434",959,1,"monthly issuance",21
"2435",1585,42,"monthly issuance",21
"2436",590,50,"monthly issuance",21
"2437",3924,70,"monthly issuance",21
"2438",2772,11,"monthly issuance",21
"2439",1962,77,"monthly issuance",21
"2440",10478,70,"weekly issuance",21
"2441",5692,66,"monthly issuance",21
"2442",1265,49,"monthly issuance",21
"2443",167,29,"weekly issuance",21
"2444",2187,9,"weekly issuance",21
"2445",3079,18,"monthly issuance",21
"2446",3286,8,"monthly issuance",21
"2447",230,1,"monthly issuance",21
"2448",3193,74,"monthly issuance",21
"2449",5593,15,"monthly issuance",21
"2450",4088,45,"monthly issuance",21
"2451",3409,23,"monthly issuance",21
"2452",1216,77,"monthly issuance",21
"2453",2491,76,"monthly issuance",21
"2454",2498,40,"monthly issuance",21
"2455",3366,68,"monthly issuance",21
"2456",936,7,"monthly issuance",21
"2457",856,2,"monthly issuance",21
"2458",718,1,"monthly issuance",21
"2459",3698,1,"monthly issuance",21
"2460",3462,51,"monthly issuance",21
"2461",3881,21,"monthly issuance",21
"2462",3709,74,"monthly issuance",21
"2463",1349,75,"monthly issuance",21
"2464",1886,32,"monthly issuance",21
"2465",1897,61,"issuance after transaction",21
"2466",1564,48,"monthly issuance",21
"2467",2062,70,"monthly issuance",21
"2468",141,38,"monthly issuance",21
"2469",1763,73,"monthly issuance",21
"2470",2611,1,"monthly issuance",21
"2471",825,19,"monthly issuance",21
"2472",3943,71,"monthly issuance",21
"2473",9422,70,"monthly issuance",21
"2474",1606,23,"monthly issuance",21
"2475",3263,44,"monthly issuance",21
"2476",2289,1,"monthly issuance",21
"2477",3121,46,"monthly issuance",21
"2478",3088,18,"monthly issuance",21
"2479",3952,26,"monthly issuance",21
"2480",3974,55,"monthly issuance",21
"2481",3502,74,"monthly issuance",21
"2482",3351,70,"monthly issuance",21
"2483",2105,70,"monthly issuance",21
"2484",3144,67,"monthly issuance",21
"2485",846,72,"monthly issuance",21
"2486",357,20,"monthly issuance",21
"2487",103,44,"monthly issuance",21
"2488",3118,48,"monthly issuance",21
"2489",4361,69,"monthly issuance",21
"2490",1722,32,"monthly issuance",21
"2491",4273,15,"monthly issuance",21
"2492",1510,33,"monthly issuance",21
"2493",895,24,"monthly issuance",21
"2494",840,70,"monthly issuance",21
"2495",2263,36,"monthly issuance",21
"2496",356,70,"monthly issuance",21
"2497",4863,5,"monthly issuance",21
"2498",3455,34,"monthly issuance",21
"2499",4092,74,"monthly issuance",21
"2500",10807,34,"monthly issuance",21
"2501",2598,1,"monthly issuance",21
"2502",2633,25,"monthly issuance",21
"2503",1800,51,"monthly issuance",21
"2504",1698,68,"monthly issuance",21
"2505",3994,15,"monthly issuance",21
"2506",1365,42,"monthly issuance",21
"2507",666,27,"monthly issuance",21
"2508",9242,57,"monthly issuance",21
"2509",4346,25,"monthly issuance",21
"2510",3296,67,"monthly issuance",21
"2511",2864,54,"monthly issuance",21
"2512",1980,49,"monthly issuance",21
"2513",1445,60,"monthly issuance",21
"2514",821,60,"monthly issuance",21
"2515",5591,9,"monthly issuance",21
"2516",236,72,"monthly issuance",21
"2517",210,48,"monthly issuance",21
"2518",3795,36,"monthly issuance",21
"2519",865,17,"monthly issuance",21
"2520",739,66,"monthly issuance",21
"2521",3672,26,"monthly issuance",21
"2522",2334,50,"monthly issuance",21
"2523",1028,23,"monthly issuance",21
"2524",468,49,"monthly issuance",21
"2525",853,1,"monthly issuance",21
"2526",525,70,"monthly issuance",21
"2527",3322,65,"weekly issuance",21
"2528",2033,71,"monthly issuance",21
"2529",3130,13,"monthly issuance",21
"2530",2904,13,"monthly issuance",21
"2531",1014,74,"monthly issuance",21
"2532",116,8,"monthly issuance",21
"2533",10436,60,"monthly issuance",21
"2534",4214,1,"monthly issuance",21
"2535",824,32,"monthly issuance",21
"2536",3743,1,"monthly issuance",21
"2537",2192,59,"monthly issuance",21
"2538",2406,5,"monthly issuance",21
"2539",2889,8,"monthly issuance",21
"2540",1369,32,"monthly issuance",21
"2541",2767,54,"monthly issuance",21
"2542",4008,27,"monthly issuance",21
"2543",874,56,"weekly issuance",21
"2544",3815,1,"monthly issuance",21
"2545",3605,3,"monthly issuance",21
"2546",3138,37,"monthly issuance",21
"2547",2578,54,"monthly issuance",21
"2548",2708,1,"monthly issuance",21
"2549",631,68,"monthly issuance",21
"2550",1170,25,"monthly issuance",21
"2551",2650,72,"monthly issuance",21
"2552",7890,23,"monthly issuance",21
"2553",3219,1,"monthly issuance",21
"2554",3115,14,"monthly issuance",21
"2555",208,54,"monthly issuance",21
"2556",286,71,"monthly issuance",21
"2557",898,71,"monthly issuance",21
"2558",2936,3,"monthly issuance",21
"2559",3422,21,"monthly issuance",21
"2560",10049,17,"monthly issuance",21
"2561",1250,62,"monthly issuance",21
"2562",1384,74,"weekly issuance",21
"2563",2624,31,"monthly issuance",21
"2564",3349,47,"monthly issuance",21
"2565",1351,40,"monthly issuance",21
"2566",2631,1,"monthly issuance",21
"2567",7520,9,"monthly issuance",21
"2568",10065,76,"monthly issuance",21
"2569",708,26,"monthly issuance",21
"2570",3917,1,"monthly issuance",21
"2571",514,70,"monthly issuance",21
"2572",2659,14,"monthly issuance",21
"2573",3265,52,"issuance after transaction",21
"2574",1832,70,"monthly issuance",21
"2575",7565,59,"monthly issuance",21
"2576",3308,40,"monthly issuance",21
"2577",1932,35,"monthly issuance",21
"2578",1521,74,"monthly issuance",21
"2579",2909,58,"monthly issuance",21
"2580",3706,8,"monthly issuance",21
"2581",1847,47,"monthly issuance",21
"2582",2335,70,"monthly issuance",21
"2583",3041,70,"monthly issuance",21
"2584",3116,54,"monthly issuance",21
"2585",251,74,"monthly issuance",21
"2586",3632,56,"weekly issuance",21
"2587",2929,51,"monthly issuance",21
"2588",10345,36,"monthly issuance",21
"2589",1450,63,"monthly issuance",21
"2590",1461,73,"monthly issuance",21
"2591",1920,40,"monthly issuance",21
"2592",734,5,"monthly issuance",21
"2593",8085,73,"monthly issuance",21
"2594",1948,64,"monthly issuance",21
"2595",3534,59,"monthly issuance",21
"2596",278,73,"monthly issuance",21
"2597",2012,4,"monthly issuance",21
"2598",1020,56,"monthly issuance",21
"2599",2986,63,"monthly issuance",21
"2600",615,72,"monthly issuance",21
"2601",7894,27,"monthly issuance",21
"2602",3294,75,"monthly issuance",21
"2603",2450,48,"monthly issuance",21
"2604",1503,71,"monthly issuance",21
"2605",3247,61,"monthly issuance",21
"2606",3568,40,"monthly issuance",21
"2607",152,1,"monthly issuance",21
"2608",5072,6,"monthly issuance",21
"2609",1456,9,"monthly issuance",21
"2610",1622,19,"monthly issuance",21
"2611",10215,38,"monthly issuance",21
"2612",2247,24,"monthly issuance",21
"2613",2205,51,"monthly issuance",21
"2614",1543,1,"monthly issuance",21
"2615",1655,41,"monthly issuance",21
"2616",3976,74,"monthly issuance",21
"2617",1383,11,"monthly issuance",21
"2618",439,69,"monthly issuance",21
"2619",1550,1,"monthly issuance",21
"2620",101,35,"monthly issuance",21
"2621",1473,39,"monthly issuance",21
"2622",1121,32,"monthly issuance",21
"2623",2254,1,"monthly issuance",21
"2624",3806,36,"monthly issuance",21
"2625",283,44,"monthly issuance",21
"2626",2432,8,"monthly issuance",21
"2627",3802,44,"monthly issuance",21
"2628",3821,18,"monthly issuance",21
"2629",3907,37,"monthly issuance",21
"2630",3854,8,"monthly issuance",21
"2631",3606,1,"monthly issuance",21
"2632",1939,6,"weekly issuance",21
"2633",5726,17,"issuance after transaction",21
"2634",3998,2,"monthly issuance",21
"2635",3021,10,"monthly issuance",21
"2636",1607,71,"monthly issuance",21
"2637",1733,18,"monthly issuance",21
"2638",2474,33,"monthly issuance",21
"2639",3816,25,"monthly issuance",21
"2640",766,3,"monthly issuance",21
"2641",695,5,"monthly issuance",21
"2642",2287,1,"monthly issuance",21
"2643",1358,39,"monthly issuance",21
"2644",3019,33,"monthly issuance",21
"2645",1641,50,"monthly issuance",21
"2646",1624,53,"monthly issuance",21
"2647",798,1,"monthly issuance",21
"2648",7240,17,"monthly issuance",21
"2649",4458,60,"monthly issuance",21
"2650",3596,59,"monthly issuance",21
"2651",1709,24,"monthly issuance",21
"2652",3859,53,"monthly issuance",21
"2653",481,72,"monthly issuance",21
"2654",1070,62,"monthly issuance",21
"2655",3280,1,"monthly issuance",21
"2656",689,1,"monthly issuance",21
"2657",4488,33,"monthly issuance",21
"2658",2246,1,"monthly issuance",21
"2659",3301,14,"monthly issuance",21
"2660",7997,10,"monthly issuance",21
"2661",1542,1,"monthly issuance",21
"2662",5395,47,"monthly issuance",21
"2663",780,3,"monthly issuance",21
"2664",5505,1,"monthly issuance",21
"2665",3178,4,"monthly issuance",21
"2666",500,56,"monthly issuance",21
"2667",3451,52,"monthly issuance",21
"2668",1304,40,"monthly issuance",21
"2669",3664,1,"monthly issuance",21
"2670",3038,10,"monthly issuance",21
"2671",951,3,"monthly issuance",21
"2672",1529,1,"monthly issuance",21
"2673",3027,62,"monthly issuance",21
"2674",4342,74,"monthly issuance",21
"2675",1582,28,"monthly issuance",21
"2676",2730,23,"monthly issuance",21
"2677",8896,28,"issuance after transaction",21
"2678",1716,46,"monthly issuance",21
"2679",986,74,"monthly issuance",21
"2680",1192,29,"monthly issuance",21
"2681",2116,70,"monthly issuance",21
"2682",4127,50,"monthly issuance",21
"2683",3791,1,"weekly issuance",21
"2684",3531,59,"monthly issuance",21
"2685",2994,77,"monthly issuance",21
"2686",1328,8,"monthly issuance",21
"2687",97,74,"monthly issuance",21
"2688",3648,61,"monthly issuance",21
"2689",2591,1,"monthly issuance",21
"2690",1614,63,"monthly issuance",21
"2691",706,49,"monthly issuance",21
"2692",2232,1,"monthly issuance",21
"2693",2946,54,"monthly issuance",21
"2694",2346,27,"monthly issuance",21
"2695",3736,54,"monthly issuance",21
"2696",3887,62,"monthly issuance",21
"2697",1672,5,"monthly issuance",21
"2698",1752,68,"monthly issuance",21
"2699",1996,6,"weekly issuance",21
"2700",1244,68,"monthly issuance",21
"2701",1213,36,"monthly issuance",21
"2702",3928,24,"monthly issuance",21
"2703",1045,3,"monthly issuance",21
"2704",302,7,"monthly issuance",21
"2705",444,26,"monthly issuance",21
"2706",2035,53,"monthly issuance",21
"2707",3942,27,"weekly issuance",21
"2708",9494,21,"monthly issuance",21
"2709",913,59,"monthly issuance",21
"2710",3248,77,"monthly issuance",21
"2711",51,67,"monthly issuance",21
"2712",132,40,"issuance after transaction",21
"2713",3512,46,"monthly issuance",21
"2714",6792,1,"monthly issuance",21
"2715",491,44,"monthly issuance",21
"2716",9513,59,"monthly issuance",21
"2717",684,49,"monthly issuance",21
"2718",3285,43,"monthly issuance",21
"2719",3434,32,"monthly issuance",21
"2720",2619,20,"monthly issuance",21
"2721",6158,67,"monthly issuance",21
"2722",1013,59,"monthly issuance",21
"2723",3523,65,"monthly issuance",21
"2724",136,74,"monthly issuance",21
"2725",632,29,"monthly issuance",21
"2726",3769,3,"monthly issuance",21
"2727",2757,54,"monthly issuance",21
"2728",360,32,"monthly issuance",21
"2729",9199,72,"monthly issuance",21
"2730",2752,74,"monthly issuance",21
"2731",10694,73,"weekly issuance",21
"2732",76,52,"monthly issuance",21
"2733",1924,66,"monthly issuance",21
"2734",8772,1,"monthly issuance",21
"2735",2505,60,"monthly issuance",21
"2736",7542,54,"monthly issuance",21
"2737",1074,59,"monthly issuance",21
"2738",3495,54,"monthly issuance",21
"2739",1904,70,"monthly issuance",21
"2740",1040,19,"monthly issuance",21
"2741",776,66,"monthly issuance",21
"2742",3162,63,"weekly issuance",21
"2743",379,32,"monthly issuance",21
"2744",3731,70,"monthly issuance",21
"2745",1323,43,"monthly issuance",21
"2746",580,75,"monthly issuance",21
"2747",2805,39,"monthly issuance",21
"2748",1399,45,"monthly issuance",21
"2749",1210,28,"monthly issuance",21
"2750",8972,70,"monthly issuance",21
"2751",891,34,"monthly issuance",21
"2752",2888,19,"monthly issuance",21
"2753",832,42,"monthly issuance",21
"2754",1905,34,"monthly issuance",21
"2755",7713,50,"weekly issuance",21
"2756",4099,54,"monthly issuance",21
"2757",3055,15,"monthly issuance",21
"2758",1715,60,"monthly issuance",21
"2759",1646,1,"weekly issuance",21
"2760",612,1,"monthly issuance",21
"2761",450,59,"monthly issuance",21
"2762",10445,72,"monthly issuance",21
"2763",268,3,"monthly issuance",21
"2764",3240,35,"weekly issuance",21
"2765",877,1,"monthly issuance",21
"2766",621,52,"monthly issuance",21
"2767",1124,26,"monthly issuance",21
"2768",687,27,"monthly issuance",21
"2769",3590,57,"monthly issuance",21
"2770",3459,76,"monthly issuance",21
"2771",2389,40,"monthly issuance",21
"2772",2837,46,"monthly issuance",21
"2773",2190,41,"weekly issuance",21
"2774",3746,70,"monthly issuance",21
"2775",2982,19,"monthly issuance",21
"2776",9263,68,"monthly issuance",21
"2777",1405,53,"monthly issuance",21
"2778",1954,72,"monthly issuance",21
"2779",1973,71,"monthly issuance",21
"2780",3448,58,"weekly issuance",21
"2781",1913,48,"monthly issuance",21
"2782",958,72,"monthly issuance",21
"2783",3199,66,"monthly issuance",21
"2784",375,68,"monthly issuance",21
"2785",1270,55,"issuance after transaction",21
"2786",9548,62,"monthly issuance",21
"2787",3522,16,"monthly issuance",21
"2788",669,35,"monthly issuance",21
"2789",732,38,"monthly issuance",21
"2790",4585,27,"monthly issuance",21
"2791",171,46,"monthly issuance",21
"2792",3676,58,"monthly issuance",21
"2793",1082,2,"monthly issuance",21
"2794",6699,35,"monthly issuance",21
"2795",1219,1,"monthly issuance",21
"2796",4803,26,"monthly issuance",21
"2797",1528,50,"monthly issuance",21
"2798",9510,1,"monthly issuance",21
"2799",7926,69,"weekly issuance",21
"2800",3591,1,"issuance after transaction",21
"2801",1058,47,"monthly issuance",21
"2802",1431,41,"monthly issuance",21
"2803",181,21,"monthly issuance",21
"2804",603,62,"monthly issuance",21
"2805",409,1,"monthly issuance",21
"2806",3584,55,"monthly issuance",21
"2807",93,2,"monthly issuance",21
"2808",2104,48,"monthly issuance",21
"2809",2710,12,"monthly issuance",21
"2810",3957,33,"weekly issuance",21
"2811",1869,1,"monthly issuance",21
"2812",2397,70,"monthly issuance",21
"2813",2603,9,"monthly issuance",21
"2814",3723,2,"monthly issuance",21
"2815",3668,1,"monthly issuance",21
"2816",2400,40,"monthly issuance",21
"2817",3015,19,"monthly issuance",21
"2818",558,10,"monthly issuance",21
"2819",3114,1,"monthly issuance",21
"2820",4626,9,"monthly issuance",21
"2821",1444,70,"monthly issuance",21
"2822",4447,62,"monthly issuance",21
"2823",3515,68,"monthly issuance",21
"2824",8158,48,"weekly issuance",21
"2825",848,31,"monthly issuance",21
"2826",1086,37,"monthly issuance",21
"2827",2602,46,"monthly issuance",21
"2828",4768,39,"monthly issuance",21
"2829",507,52,"monthly issuance",21
"2830",3647,77,"monthly issuance",21
"2831",3180,1,"monthly issuance",21
"2832",1271,17,"monthly issuance",21
"2833",2870,1,"monthly issuance",21
"2834",3645,36,"monthly issuance",21
"2835",3239,5,"monthly issuance",21
"2836",3485,53,"monthly issuance",21
"2837",567,15,"monthly issuance",21
"2838",373,67,"monthly issuance",21
"2839",2977,28,"monthly issuance",21
"2840",488,25,"monthly issuance",21
"2841",3120,1,"monthly issuance",21
"2842",3801,1,"monthly issuance",21
"2843",72,1,"weekly issuance",21
"2844",10361,21,"monthly issuance",21
"2845",587,19,"monthly issuance",21
"2846",1097,67,"monthly issuance",21
"2847",3206,38,"monthly issuance",21
"2848",3696,1,"monthly issuance",21
"2849",2387,70,"monthly issuance",21
"2850",3585,1,"monthly issuance",21
"2851",2706,47,"monthly issuance",21
"2852",2773,38,"monthly issuance",21
"2853",1781,10,"monthly issuance",21
"2854",962,64,"monthly issuance",21
"2855",2395,3,"monthly issuance",21
"2856",3227,1,"monthly issuance",21
"2857",2295,57,"monthly issuance",21
"2858",9631,11,"monthly issuance",21
"2859",140,24,"monthly issuance",21
"2860",788,12,"monthly issuance",21
"2861",2040,75,"monthly issuance",21
"2862",1029,26,"monthly issuance",21
"2863",3318,62,"monthly issuance",21
"2864",2420,35,"monthly issuance",21
"2865",3432,1,"monthly issuance",21
"2866",6688,16,"monthly issuance",21
"2867",3899,22,"monthly issuance",21
"2868",1275,32,"monthly issuance",21
"2869",1087,55,"monthly issuance",21
"2870",1396,46,"monthly issuance",21
"2871",3573,59,"monthly issuance",21
"2872",3149,57,"monthly issuance",21
"2873",1007,1,"monthly issuance",21
"2874",4379,44,"monthly issuance",21
"2875",2950,62,"monthly issuance",21
"2876",3793,5,"monthly issuance",21
"2877",3588,33,"monthly issuance",21
"2878",878,52,"monthly issuance",21
"2879",3864,33,"monthly issuance",21
"2880",1266,57,"monthly issuance",21
"2881",3089,12,"weekly issuance",21
"2882",7181,77,"issuance after transaction",21
"2883",1241,53,"monthly issuance",21
"2884",1004,70,"monthly issuance",21
"2885",2344,13,"monthly issuance",21
"2886",2530,74,"monthly issuance",21
"2887",170,59,"monthly issuance",21
"2888",2319,58,"monthly issuance",21
"2889",7033,75,"monthly issuance",21
"2890",88,31,"monthly issuance",21
"2891",1480,41,"weekly issuance",21
"2892",2526,16,"monthly issuance",21
"2893",2604,68,"monthly issuance",21
"2894",5269,49,"monthly issuance",21
"2895",3563,1,"monthly issuance",21
"2896",3550,68,"monthly issuance",21
"2897",1903,11,"monthly issuance",21
"2898",3153,2,"monthly issuance",21
"2899",265,19,"monthly issuance",21
"2900",2812,18,"monthly issuance",21
"2901",1609,41,"monthly issuance",21
"2902",2737,69,"monthly issuance",21
"2903",7101,54,"monthly issuance",21
"2904",313,73,"monthly issuance",21
"2905",2593,5,"monthly issuance",21
"2906",1232,48,"monthly issuance",21
"2907",2108,74,"monthly issuance",21
"2908",3694,70,"monthly issuance",21
"2909",1289,72,"monthly issuance",21
"2910",2445,52,"monthly issuance",21
"2911",7733,19,"weekly issuance",21
"2912",1758,21,"monthly issuance",21
"2913",9859,27,"monthly issuance",21
"2914",10711,36,"monthly issuance",21
"2915",725,70,"monthly issuance",21
"2916",1739,3,"monthly issuance",21
"2917",10202,70,"monthly issuance",21
"2918",506,67,"monthly issuance",21
"2919",955,59,"monthly issuance",21
"2920",932,20,"monthly issuance",21
"2921",413,18,"monthly issuance",21
"2922",3334,67,"monthly issuance",21
"2923",2625,48,"weekly issuance",21
"2924",2147,28,"monthly issuance",21
"2925",984,2,"monthly issuance",21
"2926",3848,20,"monthly issuance",21
"2927",2825,54,"monthly issuance",21
"2928",5602,19,"issuance after transaction",21
"2929",1094,35,"monthly issuance",21
"2930",690,10,"monthly issuance",21
"2931",2945,6,"monthly issuance",21
"2932",573,1,"weekly issuance",21
"2933",2131,70,"monthly issuance",21
"2934",2821,54,"monthly issuance",21
"2935",2112,44,"monthly issuance",21
"2936",2506,22,"issuance after transaction",21
"2937",1078,1,"monthly issuance",21
"2938",1895,35,"monthly issuance",21
"2939",2961,9,"monthly issuance",21
"2940",3426,9,"weekly issuance",21
"2941",3204,61,"monthly issuance",21
"2942",2887,76,"monthly issuance",21
"2943",2468,4,"monthly issuance",21
"2944",3350,74,"monthly issuance",21
"2945",858,52,"monthly issuance",21
"2946",2359,54,"monthly issuance",21
"2947",3726,54,"monthly issuance",21
"2948",584,31,"monthly issuance",21
"2949",392,1,"monthly issuance",21
"2950",869,16,"monthly issuance",21
"2951",526,67,"monthly issuance",21
"2952",571,72,"monthly issuance",21
"2953",3946,70,"monthly issuance",21
"2954",2573,4,"monthly issuance",21
"2955",593,48,"monthly issuance",21
"2956",4086,66,"monthly issuance",21
"2957",6461,50,"monthly issuance",21
"2958",110,36,"monthly issuance",21
"2959",9138,26,"monthly issuance",21
"2960",5837,5,"monthly issuance",21
"2961",971,12,"monthly issuance",21
"2962",81,74,"monthly issuance",21
"2963",4537,53,"weekly issuance",21
"2964",2266,50,"monthly issuance",21
"2965",137,70,"monthly issuance",21
"2966",3562,50,"monthly issuance",21
"2967",1893,48,"monthly issuance",21
"2968",2882,44,"monthly issuance",21
"2969",5250,8,"weekly issuance",21
"2970",7674,1,"monthly issuance",21
"2971",11123,39,"monthly issuance",21
"2972",1765,18,"monthly issuance",21
"2973",847,2,"monthly issuance",21
"2974",4618,3,"monthly issuance",21
"2975",3543,74,"monthly issuance",21
"2976",1471,1,"monthly issuance",21
"2977",3472,55,"monthly issuance",21
"2978",2407,1,"monthly issuance",21
"2979",378,68,"monthly issuance",21
"2980",1188,16,"monthly issuance",21
"2981",2652,1,"monthly issuance",21
"2982",3526,1,"monthly issuance",21
"2983",113,55,"monthly issuance",21
"2984",3733,33,"monthly issuance",21
"2985",683,74,"monthly issuance",21
"2986",3494,60,"monthly issuance",21
"2987",3518,9,"monthly issuance",21
"2988",4320,61,"monthly issuance",21
"2989",6495,6,"monthly issuance",21
"2990",3511,70,"monthly issuance",21
"2991",303,71,"monthly issuance",21
"2992",3932,74,"monthly issuance",21
"2993",2717,74,"monthly issuance",21
"2994",2983,42,"monthly issuance",21
"2995",1490,5,"monthly issuance",21
"2996",3443,45,"monthly issuance",21
"2997",11027,32,"weekly issuance",21
"2998",3491,51,"monthly issuance",21
"2999",6453,34,"monthly issuance",21
"3000",7907,70,"monthly issuance",21
"3001",2291,49,"monthly issuance",21
"3002",1900,27,"monthly issuance",21
"3003",4389,77,"monthly issuance",21
"3004",3192,18,"monthly issuance",21
"3005",836,46,"monthly issuance",21
"3006",3880,3,"monthly issuance",21
"3007",7424,68,"monthly issuance",21
"3008",1187,55,"monthly issuance",21
"3009",25,68,"monthly issuance",21
"3010",10954,25,"monthly issuance",21
"3011",1571,66,"monthly issuance",21
"3012",1160,39,"weekly issuance",21
"3013",1985,20,"monthly issuance",21
"3014",3359,8,"monthly issuance",21
"3015",9646,1,"weekly issuance",21
"3016",1906,1,"monthly issuance",21
"3017",194,44,"monthly issuance",21
"3018",371,12,"monthly issuance",21
"3019",9159,64,"monthly issuance",21
"3020",3040,17,"monthly issuance",21
"3021",4071,64,"monthly issuance",21
"3022",2278,1,"monthly issuance",21
"3023",2350,18,"monthly issuance",21
"3024",4438,48,"monthly issuance",21
